province,projection_scenario,timepoint,sex,age,delta_n,n_birth,n,prop_migrants_birth,n_immigrants_timepoint,n_emigrants_timepoint,prop_immigrants_timepoint,prop_emigrants_timepoint,prob_emigration
CA,M1,2023-01-01T00:00:00,F,1,3087.7519999999495,367000.0,179200.0,0.00841349318801076,510068.69299999886,12128.08200000002,0.006053600313791375,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,2,2833.6110000000044,367000.0,179700.00000000003,0.007721010899182573,510068.69299999886,12128.08200000002,0.00555535173769234,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,3,2923.8289999999397,367000.0,186200.0,0.007966836512261415,510068.69299999886,12128.08200000002,0.005732225953338301,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,4,2918.6900000000023,367000.0,189800.0,0.007952833787465946,510068.69299999886,12128.08200000002,0.005722150839788963,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,5,3215.2559999999357,367000.0,193899.99999999997,0.008760915531334975,510068.69299999886,12128.08200000002,0.006303574487368004,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,6,3313.6290000000154,367000.0,198000.0,0.009028961852861077,510068.69299999886,12128.08200000002,0.006496436745628736,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,7,3011.970000000001,367000.0,202500.0,0.008207002724795643,510068.69299999886,12128.08200000002,0.005905028168431439,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,8,2812.0720000000147,367000.0,204000.00000000003,0.007662321525885599,510068.69299999886,12128.08200000002,0.005513124092091692,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,9,2612.191999999981,367000.0,205800.0,0.007117689373296951,510068.69299999886,12128.08200000002,0.0051212553051162985,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,10,2612.2520000000077,367000.0,206800.0,0.0071178528610354435,510068.69299999886,12128.08200000002,0.005121372936331173,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,11,2414.399000000034,367000.0,208100.00000000003,0.006578743869209902,510068.69299999886,12128.08200000002,0.004733478123896617,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,12,2416.399999999994,367000.0,207400.0,0.006584196185286087,510068.69299999886,12128.08200000002,0.004737401124910836,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,13,2520.899999999994,367000.0,211500.00000000003,0.006868937329700257,510068.69299999886,12128.08200000002,0.004942275490724932,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,14,2725.152000000031,367000.0,212300.00000000003,0.007425482288828422,510068.69299999886,12128.08200000002,0.005342715672220324,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,15,3829.4560000000056,367000.0,214200.0,0.010434485013623993,510068.69299999886,12128.08200000002,0.007507726023090804,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,16,5537.15200000006,367000.0,211900.00000000003,0.015087607629427957,510068.69299999886,12128.08200000002,0.010855698606854258,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,17,6244.791999999987,367000.0,209799.99999999997,0.01701578201634874,510068.69299999886,12128.08200000002,0.012243041154458779,0.0,0.0
CA,M1,2023-01-01T00:00:00,F,18,11454.864000000001,367000.0,214600.0,0.031212163487738424,510068.69299999886,12128.08200000002,0.02245749279891606,0.0,0.0
